id,text,expert label
na_92,It is my belief that the search algorithm could be improved to cater for use case two without adversely effecting use case one.,1
na_97,"As a Windows app consumer, I want to be able to search for apps by name, so that I can find and download the specific app I am looking for.",1
na_99,"As a Windows app consumer, I want to be able to search for apps by functionality, so that I can find and download an app that will help me perform the task I want to carry out.",1
na_102,"In other words, I want to be able to create designs such as this: http://i.imgur.com/27fUxtM.jpg Providing more design options, allows us to diversify our application's interface designs and set it apart from others in the market.""",1
na_103,Please support a native connection to Sql Server over IP:PORT,1
na_109,It's not enough for devs :(,1
na_117,"So while it is still COM under the hood, a C++ developer should think in terms of references rather than pointers.",1
na_120,"Would be really helpful to have FindAncestor API added, just like in Silverlight 5 and WPF.""""""",1
na_121,"Fix the bug ""App can't be searched in the Windows 10 Store"".",1
na_124,We recommend that you share this deeplink via social media or your website for promoting your app to the public.,1
na_132,"Microsoft Support recommended me to post the issue here.There seems to be a long-standing serious issue with the Store (or possibly the dev portal) which needs to be addressed urgently.",1
na_135,Please implement a permanent fix to the relevant back-end systems.,1
na_136,"Also, we need a supplementary fix to the issues faced by existing affected users without resorting them to contacting Microsoft customer support to restore their purchase by way of adding credit to re-purchase the app.",1
na_141,There seems to be a long-standing serious issue with the Store (or possibly the dev portal) which needs to be addressed urgently.,1
na_148,Please create this option native to TextBox control It's very usefull in WinForm projects and could speed up development on universal app too.,1
na_150,"So I think you should add some """"hide"""" some option to not only unpublish app but eventually """"logically remove"""" their entries from the dashboard (main app list, graphs, etc.) You can eventually add a page where all the apps/IAPs hidden are listed and there the developer can eventually bring back them to the dashboard in case he changes his mind.",1
na_152,There are a lot of feedbacks asking to allow developers to delete/remove apps and IAPs from their Dev Center.,1
na_166,And with the VariableSizedWrapGrid you must hardwire the column-span and row-span of each item to ensure everything fits.,1
na_176,"Windows Runtime should allow public non-sealed classes.This is already implemented for XAML classes, now this should be available for all Windows Runtime components.",1
na_177,"You could also consider implementing this partially: for example, allow inheritance only between managed WinRT classes, and deriving managed classes from native WinRT classes.""",1
na_183,"Allow an API to cause the window to be always on top.",1
na_231,Please consider this idea!!!,1
na_232,"Companies like CSHTML5 (http://cshtml5.com) and DuoCode (http://duoco.de) are already doing this, but it would be great to see this effort officially adopted into the Microsoft Universal Windows Platform.",1
na_234,"The results of which could be hosted anywhere that HTML5/JS can run, notably iOS and Droid platforms.",1
na_236,A mechanism that operates like PhoneGap/Cordova would have to be implemented so that access to external hardware APIs can be achieved.,1
na_239,"Therefore, I want to request adding of some improvements in WinRT API to bring Frame's behavior closer to it's analog from WP Silverlight.",1
na_274,"My idea to add a feature of ... ""apps to be given permission by the user to run in background whenever required"" prompting the user that ""enabling an app to run in background may cause battery drainage""...",1
na_276,Please allow seeing download numbers for ALL apps in the chart for any given time period.,1
na_280,"Pleas bring back the capability to read this information.""",1
na_282,"It would be especially powerful and useful to be able to access the DOM that is in the currently loaded page of the WebView control and have full control over querying it and even modifying it if necessary.",1
na_284,"Winjs could be modernized, streamlined and simplified as part of the open source project by providing only that functionality not now supported by ES6.""",1
na_286,"For older browser that do not fully support ES6, the code could be transpiled into ES5 by babeljs, traceur, etc.""",1
na_287,Add API to full control of Glance Screen,1
na_301,"Please provide a way to implement AudioGraph nodes for custom Media Foundation MediaSource (input nodes) and MediaSinks (output nodes).",1
na_308,"I WANT see ELECTRONICS CENTER APP on market?è_?è__ more""",1
na_310,The Clipboard content for example a file copied in the Clipbord get lost if the the App is closed but it should be persistent.,1
na_311,Update image control to support animated gifs.,1
na_312,I would like to be able to set the source of an image control to an animated gif and have it start playing in a loop.,1
na_315,Starting a project for a UWP is really hard.,1
na_320,"I personally believe Windows is an excellent platform, just go the extra mile, polish the workflow and make it easier for us developers (non experts) to start a project.",1
na_329,"Currently the Windows Phone and Windows Store merge as one, the Windows Dev Center App also need to update.",1
na_330,Remove max limitation on Zoomlevel 1-20.,1
na_331,It would be nice to be able stretch bing maps data a bit more (22-25) and for custom detailed TIleLayers it would be also great.,1
na_332,"It should be possible to deploy a UWP app inside the Edge browser as opposed to the App Store.",1
na_339,It should be possible to deploy a UWP app inside the Edge browser as opposed to the App Store.,1
na_340,In browser apps will need to be sand boxed without elevated trust permissions In-browser deployment was an excellent feature of Silverlight.,1
na_359,"After changing to fullscreen and back, the position of the window is wrong and not to influence, right?Please create a possibility.""""""",1
na_360,Please bring the DependencyProperty.RegisterReadOnly method in Universal Apps just like in WPF.,1
na_362,Didn't do this on Firefox or Chrome.,1
na_370,When playing a video using XAML MediaElement the cursor should hide automatically after some seconds.,1
na_386,"In Windows 10 UWP, that's completely gone (you can use a Win Ph 8.1 Silverlight app to do it, but that's not UWP at all) We need to bring this functionality over to UWP, especially since the OneDrive space was disastrously cut in October 2015, and now users will want a different free service on to which to upload pics.",1
na_393,"UWP still lags all features of regular ADO to connect to any DB.Using EF6/7 will only provide direct access to SqlLite and not regular DBs.MS shall change EF7 to allow DB connectivity via batch data return like 50/100 return records at a time instead of """"""""SELECT *"""""""" returning entire DB-Table data in one shot.""",1
na_395,"Currently Windows OS decides the best Internet connection and uses it automatically (If I have more than one connection like WiFi and Network cable).Need user setting option to override the same and assign one or more app to use specific network connection (WiFi) and others to use other possible network connection (3g/4g).This way the already paid for (3g/4g, WiFi, Network cable, etc.) or for that matter I can take more than one provider's internet with variable speeds at home and connect to one PC and use it optimally/efficiently.""""""",1
na_414,"Right now, it's unnecessarily hard to change the color of a pressed toggle button.It would be a lot more convenient to have a simple property to set the pressed togglebutton color, similar to how you set the background color of a control.""""""",1
na_415,"MS Edge is not bad however people have different requirements for web browsers.The current WebAPIs are too limited for developers to create a new browser.You should give people more freedom and more APIs to create new browsers.And please don't always use security risk as excuse for not allowing people to create more creative apps than Edge.I'd like to suggest that creating APIs for: 1, Allowing specify proxies in third-party apps.""",1
na_420,You should give people more freedom and more APIs to create new browsers.,1
na_421,And please don't always use security risk as excuse for not allowing people to create more creative apps than Edge.,1
na_422,"I'd like to suggest that creating APIs for: 1, Allowing specify proxies in third-party apps.",1
na_467,Please fix it...,1
na_468,"It would be nice if Microsoft released Windows Phone 8.1 update 2 for the developer preview, because it would be nice to use the latest version, especially since windows Phone 10 is still unfinished.",1
na_472,Please add the support of Audio Effects (e.g. Equalizer etc.) to the BackgroundMediaPlayer API.,1
na_473,Don't let the wonderful Windows 10 UAP be a downgrade on features.,1
na_476,"When you have a text editor, with unsaved changes, the standard behavior is to ask the user what to do before closing.This is not possible on UWP.Please add option to do that on UWP desktop apps.""""""",1
na_477,"week passed after i published my app on Windows mobile store, and the link to the app in the store still isn't working.I also published versions for Android and iOS.Android = 3 hours till link is working.Apple = 16 hours.Windows Store= over a week ?????!!!!!!You have much to improve, microsoft.""",1
na_482,"I would expect the store to be capable of searching the partial words also, or may be give an advance search option, where people can tell where the word should be searched.",1
na_491,"I would expect the store to be capable of searching the partial words also, or may be?è_?è__ more""",1
na_498,"The Bluetooth Smart version 4.2 specifications were officially adopted in December 2014 (ttps://www.bluetooth.org/en-us/specification/adopted-specifications) however according this document ( https://msdn.microsoft.com/en-us/library/windows/hardware/dn133849(v=vs.85).aspx) no version of windows supports it.If Microsoft really wants to get into the IOT, they should really support version 4.2 with IPv6 communication over Bluetooth""""""",1
na_499,"Please add back support for Remote Desktop Services objects for Windows 10 Universal Apps or provide an alternative for same.Remote Desktop Services objects for Windows Store apps are no longer available for use as of Windows 10 and Windows Server 2016 Technical Preview.Please refer, https://msdn.microsoft.com/en-us/library/windows/apps/hh974571.aspx It is necessary for creating screen sharing or remote desktop apps.""""""",1
na_504,"Change the Store search engine algorithm back, to as it was.To make it possible to actually find an app by its title.I have made an app, when I search for it, 10 apps pops up, and my app isn't any of them.""",1
na_508,"Change the Store search engine algorithm back, to as it was.",1
na_514,"It would be nice if Runs / Spans inside a Richtextblock / Textblock could support more formatting properties like CSS - i.e. setting background color or a word, putting a border around a word, strikethrough, etc.Currently it's difficult to do some of these things.Nesting UIContainers inside of a RichTextBlock to add border elements needed for this ruins the alignment of text.""""""",1
na_516,"At least you can give Students an option (on DreamSparks) to install Hyper-V on their regular OS.""",1
na_517,I wish we would have a button to hold payouts if we reach even the threshold because i have a problem i would like to hold payouts for months where i don?è_?_t earn so much because the transaction fee is 30$ to my country and the payout threshold is 25$ so if i earn let?è_?_s say 30$ i get 0$ because of the transaction fees.,1
na_524,"Core should be reserves for micro systems such as the raspberry pi.""",1
na_525,The date drop down in the Windows Dev Center needs to have custom date so the developers can see the total download of their application of any interval they enter.,1
na_543,Please make developing Augmented Reality (Geo and Marker) apps for all UW Platforms easy and UNIVERSAL with a good framework.,1
na_544,Improved and reliable Geolocation support is also a must have.,1
na_547,"Please make support for setting set AutomationId on CoreWindows and MessageDialog!""",1
na_548,Include a RateMyApp for UWP control similar to RateMyApp control released by Nokia for Windows Phone 8.,1
na_550,Provide an OOB control for standard store operations so that the developers can integrate these functionality more readily then writing code.,1
na_553,"Could you put in an update to reduce boot time by 2 seconds.And make the start screen interactions smoother?Such as swiping from start, to the list of all apps And could you reduce the time it takes for a windows app to open by 1 second e.g messaging, phone etc.""",1
na_555,Please don't add more and more features!,1
na_556,Feel free to add the ability for extra apps as that's a requested feature and please keep adding performance improvements to make things run lighter.,1
na_557,Just please don't keep adding loads of unnecessary features on top.,1
na_559,Could you put in an update to reduce boot time by 2 seconds.,1
na_563,Please don't add more and more features!,1
na_564,"Feel free to add the ability for extra apps as that's a requested feature and please keep adding?è_?è__ more""",1
na_565,"Please fix Store loading times by reducing the time it takes to open and load all of the content, reduce the time by 1 second please this is for windows 10 mobile Store App",1
na_566,Improve loading times for your apps by increasing the loading time by waiting 2 seconds less.,1
na_567,"Please make windows 10 mobile in later builds more responsive just like 8.1.On devices such as the Microsoft Lumia 640 the multi tasking bit, where you try to close the tab its not as smooth, its a bit laggy.""",1
na_570,Please could you organise them and put them into categories e.g Snapchat with social media etc.,1
na_572,Please Microsoft improve the performance again with windows 10 mobile.,1
na_584,Please add.,1
na_585,"I'm still waiting and there is no news on Project Centennial.You have stopped listing Classic Desktop Apps on the store.The much promised bridge for the store called Centennial for class apps is still not in sight.Don't you have any concern for thousands of ISVs who developed Windows utility programs in the past to make Windows popular and successful?Please put this project on high priority so that classic apps can get on to the store.Or, if that is too difficult, please allow listing of the existing classic desktop apps in the store, the way you were doing earlier.""",1
na_590,Please put this project on high priority so that classic apps can get on to the store.,1
na_592,"Please provide APIs to control home, volume, power and search button.",1
na_612,Add Image Cropping support on the CameraCaptureUI on mobile devices as it is on the desktop,1
na_614,Please add it ASAP,1
na_617,"We currently have apis to edit the user Libraries (https://msdn.microsoft.com/en-us/library/windows/apps/windows.storage.storagelibrary.aspx) but it would be great if we could just have a unified UI for all apps.That UI is already there (windows explorer) for classic windows apps.A modern UI would be great.One way to make that available to developper is throught launchers (https://msdn.microsoft.com/en-us/library/windows/apps/mt210951.aspx) example: Launcher.LaunchUriAsync(new Uri(""""""""ms-libaries:music"""""""")); Launcher.LaunchUriAsync(new Uri(""""""""ms-libaries:videos""""""""));""""""",1
na_633,Make all developers become more familiar with WinRT 3.,1
na_635,Ads should start displaying in an app on the day it is published so the developer can generate revenue immediately.,1
na_640,Please allow developers to test Continuum for Phones on the Windows 10 Mobile emulator.,1
na_649,Please fix that anoying issue.,1
na_654,"MapControl.GetOffsetForLocation return -1,-1 when it fail.I would prefer it return a boolean or an enum with the Fail reason.Probably when the location is outside the camera frustum... It would be nice if we could have a function to clip a path to the camera frustum.(to draw it as an overlay, with Win2D for example as it is faster to refresh than using MapPolyline...).""",1
na_660,Please fix it.,1
na_661,"Apparently Windows 8.1 HTML store apps do not support IndexedDB, so developers are using ad-hoc solutions on top of SQLite:http://blogs.windows.com/buildingapps/2014/07/02/writing-a-sqlite-wrapper-component-for-universal-windows-apps/ This is a poor state of affairs for the web platform, since IndexedDB has long replaced WebSQL as the preferred way to store user data.So it should be supported in store apps.""""""",1
na_666,"Please modify like this. """,1
na_668,"https://dev.windows.com/Account/Management If you have any question, please contact support.",1
na_671,"Please modify like this. """,1
na_680,"This needs to be fixed.""",1
na_687,There should be a better way to compile those node.js modules that depend on C/C++ for example socket.io,1
na_689,"Well,many country doesn't have visa card availability.So the only way we can have international transactions is via prepaid visa card.So ms should support prepaid card for dev account registration.Or atleast ms should state in the registration form that you dont support prepaid card for developer account.",1
na_692,"UWP really needs a way to handle master-details situations easily, maybe something like UISplitViewController offered in iOS SDK",1
na_694,Allow a developer to read all notifications in the notification center.,1
na_695,This capability should be turned off/on by the user in the privacy area and the API should be usable in foreground and background (also using a background trigger when a notification arrives).,1
na_699,"AUTOSHAPE.There should a window in which user can connect .... (Dots) and make his own auto shape.If the auto shape has curve then more .... dots with less space between them should be given to Join.Based on connected Dots, windows should suggest AUTOSHAPES related to that.""",1
na_702,"allow all those folders which are accessible by a filepicker to be accesed directly by code or by using path to a specific file in computer's hard drive.or you can say that once a user had selected some files with filepicker these files should be able to be used in future run of app without need of filepicker, and 1000 should not be a limit, user can just allow the app to access specific folders of the computer, so we will not need a """"""""futureaccesslist"""""""" api .""""""",1
na_710,"Make sure request headers are used with HttpRequestMessage, response headers with HttpResponseMessage, and content headers with HttpContent objects.""""",1
na_715,It should be possible to access shared folders in a local network using the smb-protocol from windows mobile phones,1
na_716,Give us an implementation of RadialGradientBrush that automatically uses acceleration when available.,1
na_717,"As a developer we should be able to create subusers who has no access to sales data, kind of release manager role we can assign to them.Currently there is no such provision and all of employees who are coding and publishing apps, easily know the revenue earned.""",1
na_719,Please take a note of this.,1
na_723,"Suggestion: Introduce a system with """"trusted"""" developers who can release apps as quick and easy as it is now.",1
na_724,New ones should still need manual review by MS employees like it used to be at WP7 times.,1
na_725,"And in the case of a dev found to break the rules, ban them completely.",1
na_735,"High level WinRT has no built-in 3d graphics support like WPF does.There are a few ways to draw 3d shapes: 1.Create your own 3d library.2Use 3rd party managed 3d graphics library which is a wrapper around DirectX.3Use DirextX interop.4Use other tools like modelling software.Cons: 1.Very hard.2Issues resulted of mixing technologies that work in different ways, documentation is also 3rd party and may be poor, needs to learn separately, may be removed in the future, different from official documentation, not good at mixing with existing functions of the high level WinRT API.""",1
na_769,"Add more api which gives device control to developer like api which gives information like -c.p.u usage,ram usage,device temperature,imei information,phone no ,installed app information,carrier signal related information,device reset access, disk space consume size,sd card size availability and consume size,and many more .o that we can do better utilization of device and make that kind of app where user can access all information at one place .""""""",1
na_770,"It would be nice, to have BindingExpression.UpdateTarget() function like in WPF.",1
na_776,"Use it a lot with IoT gadgets and android, would love to change the android device to a windows phone device and use c#.""",1
na_778,"If you do not yet, I highly recommend to open """"show print version"""".",1
na_786,"If you do not yet, I highly recommend to open """"show print version"""".",1
na_802,"Please allow API access for 3rd party developers to set ringer volume/mute/vibrate.Business case: Home and enterprise users would most likely pay for an application that will control behavior of ringer volume and notifications based on geographic location.There is a market for this type of application, allowing a 3rd party to develop it would: 1.""",1
na_803,Generate revenue for Microsoft through selling the application in the app store 2.,1
na_804,Allow Windows Phones to compete for end users and enterprise clients on par with Apple/Android (Currently these phones have applications that include location based ringer volume) 3.,1
na_806,Use Cases: Allow 3rd party access to ringer settings.,1
na_813,Requirement: Phone automatically set ringer to vibrate when crossing a geofence or at a specific location.,1
na_814,Please allow API access for 3rd party developers to set ringer volume/mute/vibrate.,1
na_818,Allow Windows Phones to compete for end users and enterprise clients on par with Apple/Android (Currently these phones have applications that include location based ringer volume) 3.,1
na_819,"Allowing a trusted 3rd?è_?è__ more""",1
na_820,"I would love to have this Feature Added to Windows PHone 10.It will be really useful to use the PC's internet instead of turning on Wifi Everytime for Most people who use Either Modes or Broadband Cable lines.Please Consider making it!!!Regards, Pavstar""""""",1
na_824,MediaElement should properly work with 5.1 audio tracks.,1
na_826,A property should be available to bypass 5.1 audio to receivers.,1
na_827,I have a ton of sites saved in my IE Favorites....it would be great to have a search box for the favorites rather than scrolling around.,1
na_828,"I suggest to create another option that alternates ""lost of signal"" and ""bad signal"".Create an infinite loop that breakes the connection in a random time.From 1 to 10 sec, for example.""",1
na_833,"Seeing as SplitView is a control used to divide content between and pane and content area, it would make sense for SplitView to allow a PanePlacement.Top and PanePlacement.Bottom in addition to its current Left and Right parameters.",1
na_837,I would like to have the ability to delete all of Scheduled Toast Notifications with one built-in method which won't affect performance of my app.,1
na_838,It would be nice if I could add simple switch in settings to let user turn ON/OFF notifications (which is done by deleting existing ones).,1
na_839,"I think the new dev center is a great step.What I would like to see is a button on the language description pages that are supported for an app.That would take your default language description and fields and then use Microsoft's Translator to translate all the fields to the language.I spend a few hours at least each time I update the app using online translators and copying and pasting between all of the fields and a online translator.I understand that having a translation is important but I am not a linguist (I honestly think I learned programming before proper grammar), I am a individual person making apps on my own and spending almost a whole day just to post the app descriptions is a big pain.""",1
na_845,What I would like to see is a button on the language description pages that are supported for an app.,1
na_849,I would like to see an improvement on Windows.ApplicationModel.Calls.PhoneCallManager when launched the UI for call with ShowPhoneCallUI mehtod.,1
na_865,"Please provide an API for usb communication on Windows Phone.My ideia consists in make a client-server program to emulate commands on the Windows Phone (key events, touch events, lauch apps, etc) via another device.""",1
na_867,Please support webcrypto so that pkijs scenarios work,1
na_870,"Internet Explorer: Add an option to the ""Back"" button that keeps the current page as a new neighbouring tab.If not custom button maybe by means of right-clicking or holding in the back button?""""""",1
na_873,"As you know, online games and app connectivity are quite popular features these days.I may be overlooking it, but it would beneficial to both devs and Microsoft if Windows Universal apps had access to a universal server for networking apps together.""",1
na_875,"This might require some processing on the part of Microsoft in the form of custom """"server"""" processing of incoming and outgoing data, but Microsoft could add an additional charge for apps that take advantage of this feature to cover cloud computing/storage costs.",1
na_877,Microsoft could recoup its costs by an extra overhead on sales of such applications.,1
na_880,"The point is, having some sort of universal capacity to network apps together safely through a universal Microsoft service to greater or lesser extents which would then be proportionally reflected in pricing relative to the amount of usage the apps need would open up developer capacity and increase variety on the store.",1
na_888,"I suggest these new maximum lengths: title 500 characters, description 10000 characters (same as for app description).",1
na_903,please enable OTG on Windows 10 Mobile,1
na_905,It's good to have window.open (window object) references stored in browser session.,1
na_907,Please provide design resources in something other than Adobe Illustrator & PowerPoint.,1
na_908,At the very least provide a bitmap dump of the illustrator files.,1
na_909,"Please support SMIL animations in XAML.SMIL is the best declarative language for animations in the world, there is nothing like it.""",1
na_925,It would be very useful if developers can get access to the Accessory apps API.,1
na_930,I would like to include them in my XAML layouts.,1
na_936,"Make TShell available to all developers, not only OEM manufacturers.On other platforms (iPhone, Android) such tools as TShell a readily available to all developers.""",1
na_937,"Opening TShell to developers will provide them with more tools to debug hard bugs, understand platforms and develop new tools to make development for WP easier.""",1
na_938,"Add the ability to send the application for inclusion in the collection of applications store.For example: I want to include my WinGeoChat application in the collection """"""""Apps for Work"""""""".""""""",1
na_939,"It would be awesome if for every app on the store instead of doing the traditional feedback system, we could do a collaborative system along the lines of uservoice.That way users with similar thoughts would be grouped together, the developer would get a better idea of what people want, and users can see when developers have considered their feedback.""""""",1
na_945,I want to suggest to add more control of top bar on project Westminster.,1
na_949,We should have an option in the API to know whether to search for the app in store or just return error if not installed.,1
na_952,"Allow users to either upload videos or embed youtube videos in their application listing so that clients can see gameplay and/or trailer videos, which increases the possibilities of sales.",1
na_964,"Developers shouldn't get bad ratings and reviews when something is broken in a Preview build just because you release unfinished builds to users who have no idea what Preview means, other than getting the new cool stuff first.",1
na_983,"My suggestion is to add an option to pin the application in use, for future use, when an application is open.",1
na_987,(These options are available across the top bar of the window) I suggest adding an option to Create a Shortcut.,1
na_996,"My suggestion is to add an option to pin the application in use, for future use, when an application is open.",1
na_999,Would be nice to make split view behave the way Surface home screen behaves OOB.,1
na_1001,"Further, SPlitview should have option to display only the button in compact mode.",1
na_1003,"Developers should be focusing more on App as opposed to implement the standard navigation pattern and spend effort on styling.""",1
na_1006,It would be extremely helpful if the emulator could use webcams as camera emulation.,1
na_1009,Improve microsoft account login usability in app.,1
na_1012,"I just want to tell you that it will be good if you give option to lock the applications specifically,like sms,..",1
na_1014,It would be great to see this circumvented somehow.,1
na_1015,"One possibility: Instead of having a ""top charts"" style listing, where the most popular apps are displayed to every phone anywhere, create a new form of distribution, where the results are randomized every time a user looks at the marketplace.",1
na_1017,"Highly rated apps should appear near the top more, and they should appear less and less frequently and the rating of the app dwindles.",1
na_1020,"It seems to me that all good apps/games should have a chance at decent exposure in the top charts, and waiting to be featured just isn't worth it.",1
na_1021,Another option is to do this with the featured apps in the marketplace.,1
na_1022,"Instead of ten featured games per day which all users see, it would be better for each user to see a random set of games each time the marketplace is viewed.",1
na_1024,"There are a lot of reasons why this might be difficult, but I feel that with a little bit of thought this could be a very profitable idea, both for developers and for Microsoft.",1
na_1026,"Highly rated apps should appear near the top more, and they should appear less and less_?_ more",1
na_1028,need an API to hide cprog.exe and bring other application to front ground,1
na_1029,Please implement style triggers for Windows Phone XAML (BAML?).,1
na_1032,I want to be able to refund a purchase that a customer made - both in-app products and paid downloads.,1
na_1033,"I need a way to remove files from my WP8 device which have been ""disliked"".",1
na_1036,"If I have an app that shows a filtered subset of a user's contacts, I should have a way to click on that user and show the user's details in the native experience.",1
na_1041,A sample project for using Hawaii OCR API would be very helpful for the developers.Also need help with how to use image pre-processing techniques and supported image processing libraries on WP8 to improve OCR accuracy.,1
na_1049,It would be much preferable to remove it from the Certificatio nprocess.,1
na_1052,"Please, provide Access to internal too.",1
na_1061,Please expose the ID property for Contacts and Appointments.,1
na_1064,Please take this into consideration and make the ID public (maybe with a new capability requirement).,1
na_1075,"I would like to ask Microsoft to give us a tool(option in emulator) with which we can take screenshots once, in one emulator and it will produce screenshots in all resolutions and all languages supported by our app.",1
na_1080,"As an app developer working with custom Bluetooth devices, I need to be able to communicate with them in an unpaired scenario.",1
na_1083,A developer should have the possibility to write his own complete implementation of background audio player or the built-in one should at least provide the possibility of gapless playback or changing audio title/album without pausing playback.,1
na_1085,so we need aupport for such feature in XAML Code like in SilverLight 5,1
na_1087,Also need API for voice record with background agent.,1
na_1088,"Provide API to easy save settings of an app online (and restore after unnstall or reset/change phone), using a Microsoft account (http://wpdev.uservoice.com/forums/110705-dev-platform/suggestions/3781612-microsoft-account-login) and online service (skydrive/azure ?)",1
na_1089,"Allow users to take screenshots, when the phone is muted, without sound.",1
na_1091,"These page templates should be updated to use the medium-sized, semibold font by default for the title text.",1
na_1093,"This should also be fixed in the WP7 SDK (where all page templates, including the Pivot template, still use PhoneTextNormal style for the title).",1
na_1094,"This should also be fixed in the WP7 SDK (where all page templates, including the Pivot_?_ more",1
na_1097,It would be helpful if we have an equivalent API available in C++.,1
na_1102,"Allow a user to change the ""ring tone"" or sound of new txt messages coming to the phone.",1
na_1106,Can you get rid of this space to enable more icons to fit to the homescreen?,1
na_1108,Add a Boolean to the CameraCaptureTask to optionally add the picture taken to the Camera Roll.,1
na_1109,An app for online clothes shopping so that we are able to buy clothes from our phones should be made,1
na_1112,"It's not exposed by the SDK, please fix it!",1
na_1113,We need a way to save videos to the camera roll.,1
na_1115,it will be gode to can add custom sound to Toas notifications,1
na_1120,"For example, allowing the user to view the time it would take to reach full charge on USB vs induction.",1
na_1121,"Please add the capability to view voltage and mAh, or, if possible, another method to check if the device is charging with USB power or wireless power.",1
na_1122,"For example, allowing the user to view the time_?_ more",1
na_1123,"We need different sound levels...sound level for system, for alarm clock, for music-radio, and different for keyboard.",1
na_1124,"I want to have sounds enabled to keyboard but not at highest level, also i want to listen to radio (throuth the night) and be sure that the next morning the alarm clock will sound as high as possible to wake me up.",1
na_1128,"It would be nice to schedule a reminder to repeat at ""X"" hours",1
na_1136,"I think that there should be a nice feature were you can be able to slide the status bar down and view all the push notifications that you got but you didn't view, just like android and IOS, but the best part is that it fixes many problems like when people wanted a short cut to turn WiFi on and off and data on and off so that would be a nice feature to have 2.",1
na_1137,"I strongly think that more background color's should be there, like instead of just black and white, have blue, red, green and stuff like that and more accent colors 3.",1
na_1139,Make it so the Xbox app has smart glass in it without having to install the app directly but put the games in a different folder 5.,1
na_1140,"Better music player, I like the Zune on interface or Xbox music interface but I would like it so you can do more customization with it and have it so we can move a scroller on the bar that tells you how many minutes have you been playing the song, so that we can skip through the music to our favorite part 6.",1
na_1141,"Better people app, I like the people app with the UI and the Facebook, twitter, LinkedIn integration but the thing I would like most is if you made the top thing that said people was a smaller text, it take to much space on the app 7.",1
na_1142,"Make it so the tiles can be see through and the background can be a background image, that would look nice 8.",1
na_1143,Better marketplace - I would like a new UI 9.,1
na_1145,Mobile teethering (I WOULD APPRECIATE THIS TO BE ON A NEW WP UPDATE FOR WP 8 AND WP 7) BUT 8 WOULD BE FINE 1.,1
na_1146,"I strongly think that more background color's should be there, like instead of just black and white, have blue, red, green and stuff_?_ more",1
na_1153,Please make an option like windows phone 8 to mark several messages at the time of deletion... As tapping and holding of every message and deleting take more time and it makes angry ....,1
na_1154,Please make an option to mark messages for windows phone 7.8,1
na_1155,Allow the use of desktop keyboard to interact with WP8 emulator similar to the current mouse functionality.,1
na_1156,"Wish there was a way for mails, contacts,calendars etc to be ""pulled"" from an OWA URL into the email account definitions.",1
na_1163,"I understand the reasoning for not allowing the user to have access to the Mailboxes in the phone, but there should be an API to enumerate through accounts and get their statistics, like the number of unread emails, number of important emails, and the total e-mail count.",1
na_1188,Wish I can undo that patch.,1
na_1205,Also if the new Map has route feature it should be usable.,1
na_1210,Please make sure that any data accessible from the Contact Details page is made available to the Contact class.,1
na_1214,Improve its data base and functionality.,1
na_1215,Market it more as a visual assistant.,1
na_1217,"Scan it and Bing Vision give u a list of the nearest theatres and show times, or post a reminder in your calendar.",1
na_1219,Scan it and Bing Vision give you a list of the nearest store that have them in stock.,1
na_1220,As the current time sync does not work correctly (at least in The Netherlands) i want the option to build my own.,1
na_1221,Allow Zune music + video tile in windows phone 7 to fetch metadata and display artist images and artist names in India too ... settings>applications >lock+wallpaper >show artist image when playing music under lock screen .,1
na_1224,Please make it available .. As it also makes the Zune tile live,1
na_1226,It would be very helpful the same functionality also in the Windows Phone emulator.,1
na_1227,Add an option for remove the image in a contact.,1
na_1235,"If you guys employed a .NET module like imageresizing.net on your hosting clusters, you could reduce it to 2 screenshots per actual screenshot per language by only submitting WXGA and 720P images, and then autoscaling the WXGA images down to WVGA through an image handler.",1
na_1237,"If you guys employed a .NET module like imageresizing.net on your hosting clusters, you could reduce it to 2 screenshots per actual screenshot per language by only submitting WXGA and_?_ more",1
na_1238,Add support for Office to directly send presentation to wireless projector.,1
na_1240,Please return to the Windows Phone Dev Center for more information (0x80043001)' message.,1
na_1242,I would like the option to schedule my mail synchronization.,1
na_1260,Create a better more fluently flowing weed strain app with better pictures and 3-D spinning pictures available too.,1
na_1272,Can you please fully unlock windows phone 7.,1
na_1279,"Change search engine of internet explorer, etc.",1
na_1285,I'd love to have the option of auto-capitalising the letter i when it's typed on its own.,1
na_1287,"Also, it would be really useful to have an apostrophe available on the main text entry screen.",1
na_1292,Allow us to query device information from a 100% native C++ application so we are not forced to use C#.,1
na_1295,Please add support for icons with a transparent background in the Games list.,1
na_1304,"It will be a good idea if you introduce a Trust Center OR maybe Trusted Apps, which requires more review form Microsoft before publishing maybe.",1
na_1306,Please enhance the new back up function (http://blog.feedly.com/2014/07/14/dropbox-vault/) and enable Google Drive integration.,1
na_1309,"It would be very nice to have this in Feedly.""",1
na_1313,want to still be able to subscribe to Twitter feeds without having to create Twitter account,1
na_1314,Please make an option to login that does not include Google.,1
na_1315,There are a lot of us who want anonomosity in what we are reading.,1
na_1316,"We want it to be between Feedly and us only, especially now that the government is working to get open access to our Google accounts.",1
na_1318,"I couldn't find any option in Feedly Extension to turn this off, So I've turned background apps off in Chrome, but would rather this be an option in Feedly""",1
na_1321,"Would be so much nicer if I just clicked the Instapaper button in feedly and that was that.""",1
